Time (ms),Type,Order ID,Size,Price,Direction,,Ask Price 1,Ask Size 1,Bid Price 1,Bid Size 1,,Price (plot),Ask Price 1 (plot),Ask Size 1 (plot),Bid Price 1 (plot),Bid Size 1 (plot)
34235.01239,1,17889188,100,2241500,1,,2239500,400,2241500.00,200,,224.15,223.95,400,224.15,200
34237.49074,3,17851126,100,2241500,1,,2239500,400,2241500.00,100,,224.15,223.95,400,224.15,100
34237.49234,1,17963067,100,2242500,1,,2239500,400,2242500.00,100,,224.25,223.95,400,224.25,100
34237.49551,3,17963067,100,2242500,1,,2239500,400,2241500.00,100,,224.25,223.95,400,224.15,100
34237.6355,1,17967562,67,2242500,1,,2239500,400,2242500.00,67,,224.25,223.95,400,224.25,67
34240.00875,3,17866270,300,2244200,-1,,2239500,100,2242500.00,67,,224.42,223.95,100,224.25,67
34240.01109,1,18040154,100,2242500,1,,2239500,100,2242500.00,167,,224.25,223.95,100,224.25,167
34240.01169,1,18040192,100,2244200,-1,,2239500,200,2242500.00,167,,224.42,223.95,200,224.25,167
34240.02292,4,17967562,67,2242500,1,,2239500,200,2242500.00,100,,224.25,223.95,200,224.25,100
34240.02292,4,18040154,100,2242500,1,,2239500,200,2241500.00,100,,224.25,223.95,200,224.15,100
34240.02292,5,0,133,2242500,1,,2239500,200,2241500.00,100,,224.25,223.95,200,224.15,100
34240.02316,1,18040889,100,2242500,1,,2239500,200,2242500.00,100,,224.25,223.95,200,224.25,100
34240.02656,4,18040889,100,2242500,1,,2239500,200,2241000.00,77,,224.25,223.95,200,224.1,77
34240.02683,1,18041087,100,2242500,1,,2239500,200,2242500.00,100,,224.25,223.95,200,224.25,100
34240.34484,1,18049859,77,2242500,1,,2239500,200,2242500.00,177,,224.25,223.95,200,224.25,177
34241.52156,5,0,100,2242600,1,,2239500,200,2242500.00,177,,224.26,223.95,200,224.25,177
34241.69971,4,18041087,100,2242500,1,,2239500,200,2242500.00,77,,224.25,223.95,200,224.25,77
34241.69996,1,18082568,100,2242500,1,,2239500,200,2242500.00,177,,224.25,223.95,200,224.25,177
34242.00926,3,18040192,100,2244200,-1,,2239500,100,2242500.00,177,,224.42,223.95,100,224.25,177
34242.01626,4,18049859,77,2242500,1,,2239500,100,2242500.00,100,,224.25,223.95,100,224.25,100
34242.01626,4,18082568,23,2242500,1,,2239500,100,2242500.00,77,,224.25,223.95,100,224.25,77
34242.01648,1,18089311,100,2242500,1,,2239500,100,2242500.00,177,,224.25,223.95,100,224.25,177
34244.43091,4,18082568,77,2242500,1,,2239500,100,2242500.00,100,,224.25,223.95,100,224.25,100
34244.43091,4,18089311,23,2242500,1,,2239500,100,2242500.00,77,,224.25,223.95,100,224.25,77
34244.43116,1,18148394,31,2242500,1,,2239500,100,2242500.00,108,,224.25,223.95,100,224.25,108
34244.43389,4,18089311,77,2242500,1,,2239500,100,2242500.00,31,,224.25,223.95,100,224.25,31
34244.43389,4,18148394,23,2242500,1,,2239500,100,2242500.00,8,,224.25,223.95,100,224.25,8
34244.43401,4,18148394,8,2242500,1,,2239500,100,2241800.00,100,,224.25,223.95,100,224.18,100
34244.43778,4,18041637,100,2241800,1,,2239500,100,2240000.00,10,,224.18,223.95,100,224,10
34244.56913,5,0,100,2242000,-1,,2239500,100,2240000.00,10,,224.2,223.95,100,224,10
34245.25642,1,18172812,16,2241300,1,,2239500,100,2241300.00,16,,224.13,223.95,100,224.13,16
34245.51219,1,18178733,200,2241900,-1,,2239500,200,2241300.00,16,,224.19,223.95,200,224.13,16
34245.51236,4,18172812,16,2241300,1,,2239500,200,2240000.00,10,,224.13,223.95,200,224,10
34245.51287,4,18178733,200,2241900,-1,,2239500,100,2240000.00,10,,224.19,223.95,100,224,10
34245.51322,3,17866342,100,2244200,-1,,2239500,100,2240000.00,10,,224.42,223.95,100,224,10
34245.51331,1,18178856,200,2241900,1,,2239500,100,2241900.00,200,,224.19,223.95,100,224.19,200
34245.51333,1,18178858,200,2241900,1,,2239500,100,2241900.00,400,,224.19,223.95,100,224.19,400
34245.51334,1,18178865,200,2241900,1,,2239500,100,2241900.00,600,,224.19,223.95,100,224.19,600
34245.51506,1,18179205,100,2244500,-1,,2239500,200,2241900.00,600,,224.45,223.95,200,224.19,600
34245.95476,3,18178865,200,2241900,1,,2239500,200,2241900.00,400,,224.19,223.95,200,224.19,400
34245.9666,3,18178858,200,2241900,1,,2239500,200,2241900.00,200,,224.19,223.95,200,224.19,200
34246.03358,1,18193981,200,2244200,-1,,2239500,200,2241900.00,200,,224.42,223.95,200,224.19,200
34246.03614,1,18194101,100,2244200,-1,,2239500,300,2241900.00,200,,224.42,223.95,300,224.19,200
34246.21855,3,18178856,200,2241900,1,,2239500,300,2240000.00,10,,224.19,223.95,300,224,10
34250.00598,3,18193981,200,2244200,-1,,2239500,100,2240000.00,10,,224.42,223.95,100,224,10
34250.01699,3,17455154,10,2240000,1,,2239500,100,2238600.00,100,,224,223.95,100,223.86,100
34250.01712,1,18286174,10,2239400,1,,2239500,100,2239400.00,10,,223.94,223.95,100,223.94,10
34250.01804,3,18286174,10,2239400,1,,2239500,100,2238600.00,100,,223.94,223.95,100,223.86,100
34250.01816,1,18286315,10,2239100,1,,2239500,100,2239100.00,10,,223.91,223.95,100,223.91,10
34250.01885,3,18286315,10,2239100,1,,2239500,100,2238600.00,100,,223.91,223.95,100,223.86,100
34250.01897,1,18286630,10,2239500,1,,2239500,100,2239500.00,10,,223.95,223.95,100,223.95,10
34250.02134,3,18286630,10,2239500,1,,2239500,100,2238600.00,100,,223.95,223.95,100,223.86,100
34250.02145,1,18287021,10,2239000,1,,2239500,100,2239000.00,10,,223.9,223.95,100,223.9,10
34250.02264,3,18287021,10,2239000,1,,2239500,100,2238600.00,100,,223.9,223.95,100,223.86,100
34250.02274,1,18287108,10,2240000,1,,2239500,100,2240000.00,10,,224,223.95,100,224,10
34250.02579,3,18287108,10,2240000,1,,2239500,100,2238600.00,100,,224,223.95,100,223.86,100
34250.0259,1,18287319,10,2239000,1,,2239500,100,2239000.00,10,,223.9,223.95,100,223.9,10
34250.02817,3,18287319,10,2239000,1,,2239500,100,2238600.00,100,,223.9,223.95,100,223.86,100
34250.0283,1,18287475,10,2239100,1,,2239500,100,2239100.00,10,,223.91,223.95,100,223.91,10
34250.03948,3,18287475,10,2239100,1,,2239500,100,2238600.00,100,,223.91,223.95,100,223.86,100
34250.0396,1,18288158,10,2239200,1,,2239500,100,2239200.00,10,,223.92,223.95,100,223.92,10
34250.04306,3,18288158,10,2239200,1,,2239500,100,2238600.00,100,,223.92,223.95,100,223.86,100
34250.04317,1,18288309,10,2239000,1,,2239500,100,2239000.00,10,,223.9,223.95,100,223.9,10
34250.04507,3,18288309,10,2239000,1,,2239500,100,2238600.00,100,,223.9,223.95,100,223.86,100
34250.04518,1,18288361,10,2239100,1,,2239500,100,2239100.00,10,,223.91,223.95,100,223.91,10
34250.0618,3,18288361,10,2239100,1,,2239500,100,2238600.00,100,,223.91,223.95,100,223.86,100
34250.06191,1,18289006,10,2239200,1,,2239500,100,2239200.00,10,,223.92,223.95,100,223.92,10
34250.06507,3,18289006,10,2239200,1,,2239500,100,2238600.00,100,,223.92,223.95,100,223.86,100
34250.0652,1,18289230,10,2239000,1,,2239500,100,2239000.00,10,,223.9,223.95,100,223.9,10
34250.06719,3,18289230,10,2239000,1,,2239500,100,2238600.00,100,,223.9,223.95,100,223.86,100
34250.06732,1,18289323,10,2239100,1,,2239500,100,2239100.00,10,,223.91,223.95,100,223.91,10
34250.11815,3,18289323,10,2239100,1,,2239500,100,2238600.00,100,,223.91,223.95,100,223.86,100
34250.11827,1,18290737,10,2239200,1,,2239500,100,2239200.00,10,,223.92,223.95,100,223.92,10
34250.12209,3,18290737,10,2239200,1,,2239500,100,2238600.00,100,,223.92,223.95,100,223.86,100
34250.12219,1,18290793,10,2239000,1,,2239500,100,2239000.00,10,,223.9,223.95,100,223.9,10
34250.12507,3,18290793,10,2239000,1,,2239500,100,2238600.00,100,,223.9,223.95,100,223.86,100
34250.12518,1,18290838,10,2239100,1,,2239500,100,2239100.00,10,,223.91,223.95,100,223.91,10
34250.14127,3,18290838,10,2239100,1,,2239500,100,2238600.00,100,,223.91,223.95,100,223.86,100
34250.1414,1,18291165,10,2239200,1,,2239500,100,2239200.00,10,,223.92,223.95,100,223.92,10
34250.14499,3,18291165,10,2239200,1,,2239500,100,2238600.00,100,,223.92,223.95,100,223.86,100
34250.14513,1,18291275,10,2239000,1,,2239500,100,2239000.00,10,,223.9,223.95,100,223.9,10
34250.14717,3,18291275,10,2239000,1,,2239500,100,2238600.00,100,,223.9,223.95,100,223.86,100
34250.14729,1,18291334,10,2239100,1,,2239500,100,2239100.00,10,,223.91,223.95,100,223.91,10
34250.16205,3,18291334,10,2239100,1,,2239500,100,2238600.00,100,,223.91,223.95,100,223.86,100
34250.16216,1,18291715,10,2239200,1,,2239500,100,2239200.00,10,,223.92,223.95,100,223.92,10
34250.16633,3,18291715,10,2239200,1,,2239500,100,2238600.00,100,,223.92,223.95,100,223.86,100
34250.16644,1,18291916,10,2239000,1,,2239500,100,2239000.00,10,,223.9,223.95,100,223.9,10
34250.16862,3,18291916,10,2239000,1,,2239500,100,2238600.00,100,,223.9,223.95,100,223.86,100
34250.16872,1,18291991,10,2239100,1,,2239500,100,2239100.00,10,,223.91,223.95,100,223.91,10
34250.19258,3,18291991,10,2239100,1,,2239500,100,2238600.00,100,,223.91,223.95,100,223.86,100
34250.19274,1,18292501,10,2239200,1,,2239500,100,2239200.00,10,,223.92,223.95,100,223.92,10
34250.19633,3,18292501,10,2239200,1,,2239500,100,2238600.00,100,,223.92,223.95,100,223.86,100
34250.19645,1,18292582,10,2239000,1,,2239500,100,2239000.00,10,,223.9,223.95,100,223.9,10
34250.19882,3,18292582,10,2239000,1,,2239500,100,2238600.00,100,,223.9,223.95,100,223.86,100
34250.19894,1,18292645,10,2239100,1,,2239500,100,2239100.00,10,,223.91,223.95,100,223.91,10
34250.51551,3,18292645,10,2239100,1,,2239500,100,2238600.00,100,,223.91,223.95,100,223.86,100
34250.51564,1,18298729,10,2239200,1,,2239500,100,2239200.00,10,,223.92,223.95,100,223.92,10
34250.5193,3,18298729,10,2239200,1,,2239500,100,2238600.00,100,,223.92,223.95,100,223.86,100
34250.51942,1,18298826,10,2239000,1,,2239500,100,2239000.00,10,,223.9,223.95,100,223.9,10
34250.52191,3,18298826,10,2239000,1,,2239500,100,2238600.00,100,,223.9,223.95,100,223.86,100
34250.52202,1,18298903,10,2239100,1,,2239500,100,2239100.00,10,,223.91,223.95,100,223.91,10
34251.91813,3,18298903,10,2239100,1,,2239500,100,2238600.00,100,,223.91,223.95,100,223.86,100
34251.91823,1,18333357,10,2239200,1,,2239500,100,2239200.00,10,,223.92,223.95,100,223.92,10
34251.92188,3,18333357,10,2239200,1,,2239500,100,2238600.00,100,,223.92,223.95,100,223.86,100
34251.922,1,18333652,10,2239000,1,,2239500,100,2239000.00,10,,223.9,223.95,100,223.9,10
34251.92433,3,18333652,10,2239000,1,,2239500,100,2238600.00,100,,223.9,223.95,100,223.86,100
34251.92443,1,18333775,10,2239100,1,,2239500,100,2239100.00,10,,223.91,223.95,100,223.91,10
34252.02874,3,18333775,10,2239100,1,,2239500,100,2238600.00,100,,223.91,223.95,100,223.86,100
34252.02887,1,18340262,10,2239200,1,,2239500,100,2239200.00,10,,223.92,223.95,100,223.92,10
34252.03288,3,18340262,10,2239200,1,,2239500,100,2238600.00,100,,223.92,223.95,100,223.86,100
34252.03304,1,18341360,10,2239000,1,,2239500,100,2239000.00,10,,223.9,223.95,100,223.9,10
34252.03614,3,18341360,10,2239000,1,,2239500,100,2238600.00,100,,223.9,223.95,100,223.86,100
34252.03627,1,18342535,10,2239100,1,,2239500,100,2239100.00,10,,223.91,223.95,100,223.91,10
34252.04736,3,18342535,10,2239100,1,,2239500,100,2238600.00,100,,223.91,223.95,100,223.86,100
34252.04752,1,18344659,10,2239200,1,,2239500,100,2239200.00,10,,223.92,223.95,100,223.92,10
34252.05114,3,18344659,10,2239200,1,,2239500,100,2238600.00,100,,223.92,223.95,100,223.86,100
34252.05127,1,18344995,10,2239000,1,,2239500,100,2239000.00,10,,223.9,223.95,100,223.9,10
34252.05318,3,18344995,10,2239000,1,,2239500,100,2238600.00,100,,223.9,223.95,100,223.86,100
34252.0533,1,18345223,10,2239100,1,,2239500,100,2239100.00,10,,223.91,223.95,100,223.91,10
34252.17082,1,18352030,1,2244100,-1,,2239500,1,2239100.00,10,,224.41,223.95,1,223.91,10
34253.42734,3,18345223,10,2239100,1,,2239500,1,2238600.00,100,,223.91,223.95,1,223.86,100
34256.19816,1,18430161,200,2243500,-1,,2239500,200,2238600.00,100,,224.35,223.95,200,223.86,100
34256.20089,1,18430228,100,2243500,-1,,2239500,300,2238600.00,100,,224.35,223.95,300,223.86,100
34259.72652,5,0,12,2242500,-1,,2239500,300,2238600.00,100,,224.25,223.95,300,223.86,100
34259.72652,5,0,11,2243300,-1,,2239500,300,2238600.00,100,,224.33,223.95,300,223.86,100
34260.05997,3,18430161,200,2243500,-1,,2239500,100,2238600.00,100,,224.35,223.95,100,223.86,100
34262.07596,1,18622989,100,2243000,-1,,2239500,100,2238600.00,100,,224.3,223.95,100,223.86,100
34262.07874,1,18623148,100,2243000,-1,,2239500,200,2238600.00,100,,224.3,223.95,200,223.86,100
34265.64211,3,18623148,100,2243000,-1,,2239500,100,2238600.00,100,,224.3,223.95,100,223.86,100
34269.58368,1,18813442,183,2241900,-1,,2239500,183,2238600.00,100,,224.19,223.95,183,223.86,100
34269.58774,1,18813484,100,2241900,-1,,2239500,283,2238600.00,100,,224.19,223.95,283,223.86,100
34269.86396,1,18819065,8,2241300,-1,,2239500,8,2238600.00,100,,224.13,223.95,8,223.86,100
34271.76867,1,18877451,1,2238700,1,,2239500,8,2238700.00,1,,223.87,223.95,8,223.87,1
34273.48143,5,0,100,2239500,1,,2239500,8,2238700.00,1,,223.95,223.95,8,223.87,1
34273.58056,4,18877451,1,2238700,1,,2239500,8,2238600.00,100,,223.87,223.95,8,223.86,100
34273.58056,4,18073344,99,2238600,1,,2239500,8,2238600.00,1,,223.86,223.95,8,223.86,1
34273.77796,1,18930320,100,2239800,1,,2239500,8,2239800.00,100,,223.98,223.95,8,223.98,100
34273.77807,4,18930320,65,2239800,1,,2239500,8,2239800.00,35,,223.98,223.95,8,223.98,35
34273.77807,4,18930320,35,2239800,1,,2239500,8,2238600.00,1,,223.98,223.95,8,223.86,1
34275.37346,1,18966278,100,2240200,1,,2239500,8,2240200.00,100,,224.02,223.95,8,224.02,100
34275.37385,4,18966278,100,2240200,1,,2239500,8,2238600.00,1,,224.02,223.95,8,223.86,1
34275.40993,1,18966862,1,2241300,-1,,2239500,9,2238600.00,1,,224.13,223.95,9,223.86,1
34276.75711,1,18992920,1,2240200,-1,,2239500,1,2238600.00,1,,224.02,223.95,1,223.86,1
34280.5727,4,18992920,1,2240200,-1,,2239500,1,2238600.00,1,,224.02,223.95,1,223.86,1
34283.72056,5,0,1,2238800,1,,2239500,1,2238600.00,1,,223.88,223.95,1,223.86,1
34283.72311,5,0,1,2238800,1,,2239500,1,2238600.00,1,,223.88,223.95,1,223.86,1
34285.52317,3,18993622,1,2241200,-1,,2239500,8,2238600.00,1,,224.12,223.95,8,223.86,1
34285.59964,4,18073344,1,2238600,1,,2239500,8,2238400.00,22,,223.86,223.95,8,223.84,22
34287.83031,3,18819065,8,2241300,-1,,2239500,300,2238400.00,22,,224.13,223.95,300,223.84,22
34288.73353,1,19300526,100,2238400,1,,2239500,300,2238400.00,122,,223.84,223.95,300,223.84,122
34289.50116,1,19314473,100,2240500,-1,,2239500,100,2238400.00,122,,224.05,223.95,100,223.84,122
34289.50444,1,19314520,100,2240500,-1,,2239500,200,2238400.00,122,,224.05,223.95,200,223.84,122
34293.41387,5,0,24,2240100,-1,,2239500,200,2238400.00,122,,224.01,223.95,200,223.84,122
34297.20837,5,0,3,2240000,-1,,2239500,200,2238400.00,122,,224,223.95,200,223.84,122
34297.20837,5,0,1,2240300,-1,,2239500,200,2238400.00,122,,224.03,223.95,200,223.84,122
34297.20837,4,19314473,100,2240500,-1,,2239500,100,2238400.00,122,,224.05,223.95,100,223.84,122
34297.20837,4,19314520,96,2240500,-1,,2239500,4,2238400.00,122,,224.05,223.95,4,223.84,122
34297.20845,4,19314520,4,2240500,-1,,2239500,1,2238400.00,122,,224.05,223.95,1,223.84,122
34297.31833,3,19455584,1,2241000,-1,,2239500,300,2238400.00,122,,224.1,223.95,300,223.84,122
34303.33144,5,0,68,2238800,1,,2239500,300,2238400.00,122,,223.88,223.95,300,223.84,122
34303.33144,5,0,32,2238700,1,,2239500,300,2238400.00,122,,223.87,223.95,300,223.84,122
34303.35253,5,0,68,2238700,1,,2239500,300,2238400.00,122,,223.87,223.95,300,223.84,122
34303.35253,5,0,32,2238500,1,,2239500,300,2238400.00,122,,223.85,223.95,300,223.84,122
34303.44961,1,19620235,1,2240000,-1,,2239500,1,2238400.00,122,,224,223.95,1,223.84,122
34303.67652,5,0,67,2238500,1,,2239500,1,2238400.00,122,,223.85,223.95,1,223.84,122
34303.67652,4,18433707,22,2238400,1,,2239500,1,2238400.00,100,,223.84,223.95,1,223.84,100
34303.67652,4,19300526,33,2238400,1,,2239500,1,2238400.00,67,,223.84,223.95,1,223.84,67
34303.67663,4,19300526,67,2238400,1,,2239500,1,2236500.00,2,,223.84,223.95,1,223.65,2
34303.77466,1,19626727,100,2238200,1,,2239500,1,2238200.00,100,,223.82,223.95,1,223.82,100
34303.77477,3,19626727,100,2238200,1,,2239500,1,2236500.00,2,,223.82,223.95,1,223.65,2
34303.77477,1,19626737,100,2238100,1,,2239500,1,2238100.00,100,,223.81,223.95,1,223.81,100
34303.88631,1,19628332,10,2240000,-1,,2239500,11,2238100.00,100,,224,223.95,11,223.81,100
34303.88642,3,19626737,100,2238100,1,,2239500,11,2236500.00,2,,223.81,223.95,11,223.65,2
34303.88642,1,19628333,100,2238000,1,,2239500,11,2238000.00,100,,223.8,223.95,11,223.8,100
34304.18347,3,19620235,1,2240000,-1,,2239500,10,2238000.00,100,,224,223.95,10,223.8,100
34304.25973,1,19653110,1,2240000,-1,,2239500,11,2238000.00,100,,224,223.95,11,223.8,100
34306.97444,5,0,100,2238200,1,,2239500,11,2238000.00,100,,223.82,223.95,11,223.8,100
34307.01537,5,0,100,2238200,1,,2239500,11,2238000.00,100,,223.82,223.95,11,223.8,100
34307.01537,4,19628333,100,2238000,1,,2239500,11,2236500.00,2,,223.8,223.95,11,223.65,2
34307.7608,5,0,16,2238700,1,,2239500,11,2236500.00,2,,223.87,223.95,11,223.65,2
34307.76231,3,19628332,10,2240000,-1,,2239500,1,2236500.00,2,,224,223.95,1,223.65,2
34307.76243,1,19731576,10,2239000,-1,,2239500,10,2236500.00,2,,223.9,223.95,10,223.65,2
34307.80576,3,19731576,10,2239000,-1,,2239500,1,2236500.00,2,,223.9,223.95,1,223.65,2
34307.80587,1,19732295,10,2240000,-1,,2239500,11,2236500.00,2,,224,223.95,11,223.65,2
34307.87946,1,19733385,1,2239500,-1,,2239500,1,2236500.00,2,,223.95,223.95,1,223.65,2
34307.90094,1,19733687,10,2239000,-1,,2239500,10,2236500.00,2,,223.9,223.95,10,223.65,2
34307.90609,3,19733687,10,2239000,-1,,2239500,1,2236500.00,2,,223.9,223.95,1,223.65,2
34307.97505,1,19736143,10,2239000,-1,,2239500,10,2236500.00,2,,223.9,223.95,10,223.65,2
34308.09195,3,19736143,10,2239000,-1,,2239500,1,2236500.00,2,,223.9,223.95,1,223.65,2
34308.24051,5,0,14,2239200,-1,,2239500,1,2236500.00,2,,223.92,223.95,1,223.65,2
34308.24051,5,0,74,2239400,-1,,2239500,1,2236500.00,2,,223.94,223.95,1,223.65,2
34309.16359,5,0,1,2236900,1,,2239500,1,2236500.00,2,,223.69,223.95,1,223.65,2
34309.16832,1,19774189,10,2239500,-1,,2239500,11,2236500.00,2,,223.95,223.95,11,223.65,2
34309.17127,3,19774189,10,2239500,-1,,2239500,1,2236500.00,2,,223.95,223.95,1,223.65,2
34309.17233,1,19774450,10,2239500,-1,,2239500,11,2236500.00,2,,223.95,223.95,11,223.65,2
34309.39638,5,0,2,2237000,1,,2239500,11,2236500.00,2,,223.7,223.95,11,223.65,2
34309.72407,5,0,97,2237100,1,,2239500,11,2236500.00,2,,223.71,223.95,11,223.65,2
34309.72407,5,0,3,2236600,1,,2239500,11,2236500.00,2,,223.66,223.95,11,223.65,2
34309.72974,1,19791130,100,2236600,1,,2239500,11,2236600.00,100,,223.66,223.95,11,223.66,100
34309.73136,4,19791130,100,2236600,1,,2239500,11,2236500.00,2,,223.66,223.95,11,223.65,2
34309.73335,5,0,100,2236600,1,,2239500,11,2236500.00,2,,223.66,223.95,11,223.65,2
34309.81441,3,19774450,10,2239500,-1,,2239500,1,2236500.00,2,,223.95,223.95,1,223.65,2
34309.81453,1,19793043,10,2239400,-1,,2239500,10,2236500.00,2,,223.94,223.95,10,223.65,2
34309.82054,3,19793043,10,2239400,-1,,2239500,1,2236500.00,2,,223.94,223.95,1,223.65,2
34309.82066,1,19793184,10,2239300,-1,,2239500,10,2236500.00,2,,223.93,223.95,10,223.65,2
34309.82668,3,19793184,10,2239300,-1,,2239500,1,2236500.00,2,,223.93,223.95,1,223.65,2
34309.82678,1,19793341,10,2239200,-1,,2239500,10,2236500.00,2,,223.92,223.95,10,223.65,2
34309.87446,3,19793341,10,2239200,-1,,2239500,1,2236500.00,2,,223.92,223.95,1,223.65,2
34309.87456,1,19794320,10,2239100,-1,,2239500,10,2236500.00,2,,223.91,223.95,10,223.65,2
34309.90393,4,11474176,2,2236500,1,,2239500,10,2236100.00,11,,223.65,223.95,10,223.61,11
34309.9054,4,19233799,11,2236100,1,,2239500,10,2236000.00,15,,223.61,223.95,10,223.6,15
34309.90549,4,3920359,15,2236000,1,,2239500,10,2235000.00,100,,223.6,223.95,10,223.5,100
34309.93502,3,19794320,10,2239100,-1,,2239500,1,2235000.00,100,,223.91,223.95,1,223.5,100
34309.93514,1,19795607,10,2238900,-1,,2239500,10,2235000.00,100,,223.89,223.95,10,223.5,100
34310.04997,1,19808492,100,2237700,1,,2239500,10,2237700.00,100,,223.77,223.95,10,223.77,100
34310.05009,4,19808492,100,2237700,1,,2239500,10,2235000.00,100,,223.77,223.95,10,223.5,100
34310.25044,3,19795607,10,2238900,-1,,2239500,1,2235000.00,100,,223.89,223.95,1,223.5,100
34310.25056,1,19818565,10,2238200,-1,,2239500,10,2235000.00,100,,223.82,223.95,10,223.5,100
34310.31935,1,19822943,1,2236000,-1,,2239500,1,2235000.00,100,,223.6,223.95,1,223.5,100
34310.31945,4,19822943,1,2236000,-1,,2239500,10,2235000.00,100,,223.6,223.95,10,223.5,100
34310.32045,1,19823062,1,2238100,-1,,2239500,1,2235000.00,100,,223.81,223.95,1,223.5,100
34311.11426,5,0,100,2235200,1,,2239500,1,2235000.00,100,,223.52,223.95,1,223.5,100
34311.24872,1,19846261,100,2237300,1,,2239500,1,2237300.00,100,,223.73,223.95,1,223.73,100
34311.24883,4,19846261,39,2237300,1,,2239500,1,2237300.00,61,,223.73,223.95,1,223.73,61
34311.24883,4,19846261,61,2237300,1,,2239500,1,2235000.00,100,,223.73,223.95,1,223.5,100
34312.9225,5,0,1,2235100,1,,2239500,1,2235000.00,100,,223.51,223.95,1,223.5,100
34312.99774,1,19879921,1,2236700,-1,,2239500,1,2235000.00,100,,223.67,223.95,1,223.5,100
34314.08977,5,0,100,2236400,-1,,2239500,1,2235000.00,100,,223.64,223.95,1,223.5,100
34314.29048,5,0,1,2235200,1,,2239500,1,2235000.00,100,,223.52,223.95,1,223.5,100
34317.49222,5,0,97,2236300,-1,,2239500,1,2235000.00,100,,223.63,223.95,1,223.5,100
34317.49222,4,19879921,1,2236700,-1,,2239500,1,2235000.00,100,,223.67,223.95,1,223.5,100
34318.69391,1,19985448,99,2237000,-1,,2239500,99,2235000.00,100,,223.7,223.95,99,223.5,100
34318.95521,3,4632045,100,2235000,1,,2239500,99,2234900.00,61,,223.5,223.95,99,223.49,61
34318.95537,1,19990731,94,2235000,1,,2239500,99,2235000.00,94,,223.5,223.95,99,223.5,94
34320.52962,4,19985448,36,2237000,-1,,2239500,63,2235000.00,94,,223.7,223.95,63,223.5,94
